 time            vo1             vo2             q               p1              p2             
 6.00511962e-06 -2.73870949e-01 -1.21372764e+00  2.25540663e-03  1.20000000e+00  0.00000000e+00 
 6.00512556e-06 -2.73870949e-01 -1.21372794e+00  1.61204249e-03  1.20000000e+00  0.00000000e+00 
 6.00513006e-06 -2.73870949e-01 -1.21372819e+00  7.75989473e-04  1.20000000e+00  0.00000000e+00 
 6.00513545e-06 -2.73870949e-01 -1.21372850e+00 -1.88655162e-04  1.20000000e+00  0.00000000e+00 
 6.00514041e-06 -2.73870949e-01 -1.21372880e+00 -5.81083886e-04  1.20000000e+00  0.00000000e+00 
 6.00514807e-06 -2.73870949e-01 -1.21372930e+00 -6.60479591e-04  1.20000000e+00  0.00000000e+00 
 6.00515418e-06 -2.73870949e-01 -1.21372973e+00 -5.11772573e-04  1.20000000e+00  0.00000000e+00 
 6.00516213e-06 -2.73870949e-01 -1.21373033e+00 -2.87135528e-04  1.20000000e+00  0.00000000e+00 
 6.00516934e-06 -2.73870949e-01 -1.21373090e+00 -1.36232010e-04  1.20000000e+00  0.00000000e+00 
 6.00517960e-06 -2.73870949e-01 -1.21373178e+00 -2.65514711e-05  1.20000000e+00  0.00000000e+00 
 6.00519117e-06 -2.73870949e-01 -1.21373286e+00  1.10919280e-05  1.20000000e+00  0.00000000e+00 
 6.00520961e-06 -2.73870949e-01 -1.21373476e+00  1.47071100e-05  1.20000000e+00  0.00000000e+00 
 6.00523512e-06 -2.73870949e-01 -1.21373776e+00  5.54684871e-06  1.20000000e+00  0.00000000e+00 
 6.00528595e-06 -2.73870949e-01 -1.21374502e+00 -4.17114666e-07  1.20000000e+00  0.00000000e+00 
 6.00534998e-06 -2.73870949e-01 -1.21375657e+00 -4.84126110e-07  1.20000000e+00  0.00000000e+00 
 6.00546363e-06 -2.73870950e-01 -1.21378362e+00  7.30416661e-09  1.20000000e+00  0.00000000e+00 
 6.00561426e-06 -2.73870950e-01 -1.21383212e+00  8.08201074e-08  1.20000000e+00  0.00000000e+00 
 6.00591551e-06 -2.73870950e-01 -1.21397107e+00  6.76597128e-08  1.20000000e+00  0.00000000e+00 
 6.00651801e-06 -2.73870952e-01 -1.21440666e+00  6.47513919e-08  1.20000000e+00  0.00000000e+00 
 6.00772301e-06 -2.73870954e-01 -1.21583589e+00  6.50828559e-08  1.20000000e+00  0.00000000e+00 
 6.00923127e-06 -2.73870956e-01 -1.21850524e+00  6.51012632e-08  1.20000000e+00  0.00000000e+00 
 6.01097166e-06 -2.73870958e-01 -1.22254107e+00  6.50969204e-08  1.20000000e+00  0.00000000e+00 
 6.01295838e-06 -2.73870961e-01 -1.22805818e+00  6.50968080e-08  1.20000000e+00  0.00000000e+00 
 6.01512065e-06 -2.73870964e-01 -1.23479190e+00  6.50968499e-08  1.20000000e+00  0.00000000e+00 
 6.01751099e-06 -2.73870966e-01 -1.24272524e+00  6.50968527e-08  1.20000000e+00  0.00000000e+00 
 6.02008485e-06 -2.73870969e-01 -1.25146761e+00  6.50968519e-08  1.20000000e+00  0.00000000e+00 
 6.02289088e-06 -2.73870971e-01 -1.26089037e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.02559644e-06 -2.73870973e-01 -1.26963688e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.02838541e-06 -2.73870974e-01 -1.27814197e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.03107854e-06 -2.73870976e-01 -1.28577408e+00  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 6.03382771e-06 -2.73870977e-01 -1.29293312e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.03652069e-06 -2.73870978e-01 -1.29931848e+00  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 6.03925858e-06 -2.73870979e-01 -1.30518810e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.04196367e-06 -2.73870980e-01 -1.31039958e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.04470198e-06 -2.73870981e-01 -1.31511790e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.04742025e-06 -2.73870981e-01 -1.31928926e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.05016276e-06 -2.73870982e-01 -1.32302492e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.05289388e-06 -2.73870982e-01 -1.32631701e+00  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 6.05564387e-06 -2.73870983e-01 -1.32924322e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.05838918e-06 -2.73870983e-01 -1.33181609e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.06115070e-06 -2.73870983e-01 -1.33409118e+00  6.50968519e-08  1.20000000e+00  0.00000000e+00 
 6.06391307e-06 -2.73870984e-01 -1.33608811e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.06669099e-06 -2.73870984e-01 -1.33784743e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.06947472e-06 -2.73870984e-01 -1.33938957e+00  6.50968519e-08  1.20000000e+00  0.00000000e+00 
 6.07227497e-06 -2.73870984e-01 -1.34074460e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.07508598e-06 -2.73870984e-01 -1.34193105e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.07791601e-06 -2.73870984e-01 -1.34297147e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.08085586e-06 -2.73870985e-01 -1.34390961e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.08394121e-06 -2.73870985e-01 -1.34475862e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.08718839e-06 -2.73870985e-01 -1.34552303e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.09061633e-06 -2.73870985e-01 -1.34620725e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.09423567e-06 -2.73870985e-01 -1.34681391e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.09806969e-06 -2.73870985e-01 -1.34734790e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.10213854e-06 -2.73870985e-01 -1.34781333e+00  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 6.10647487e-06 -2.73870985e-01 -1.34821548e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.11111103e-06 -2.73870985e-01 -1.34855899e+00  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 6.11609252e-06 -2.73870985e-01 -1.34884901e+00  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 6.12146904e-06 -2.73870985e-01 -1.34909030e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.12730719e-06 -2.73870985e-01 -1.34928785e+00  6.50968519e-08  1.20000000e+00  0.00000000e+00 
 6.13368566e-06 -2.73870985e-01 -1.34944639e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.14070915e-06 -2.73870985e-01 -1.34957071e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.14850962e-06 -2.73870984e-01 -1.34966542e+00  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 6.15726633e-06 -2.73870984e-01 -1.34973504e+00  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 6.16722012e-06 -2.73870984e-01 -1.34978390e+00  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 6.17722012e-06 -2.73870984e-01 -1.34981262e+00  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 6.18722012e-06 -2.73870984e-01 -1.34982907e+00  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 6.19722012e-06 -2.73870984e-01 -1.34983832e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.20722012e-06 -2.73870984e-01 -1.34984347e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.21722012e-06 -2.73870984e-01 -1.34984630e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.22722012e-06 -2.73870983e-01 -1.34984785e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.23722012e-06 -2.73870983e-01 -1.34984869e+00  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 6.24722012e-06 -2.73870983e-01 -1.34984914e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.25722012e-06 -2.73870983e-01 -1.34984938e+00  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 6.26722012e-06 -2.73870983e-01 -1.34984950e+00  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 6.27722012e-06 -2.73870983e-01 -1.34984957e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.28722012e-06 -2.73870983e-01 -1.34984961e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.29722012e-06 -2.73870982e-01 -1.34984963e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.30722012e-06 -2.73870982e-01 -1.34984964e+00  6.50968524e-08  1.20000000e+00  0.00000000e+00 
 6.31722012e-06 -2.73870982e-01 -1.34984964e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.32722012e-06 -2.73870982e-01 -1.34984964e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.33722012e-06 -2.73870982e-01 -1.34984964e+00  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 6.34722012e-06 -2.73870982e-01 -1.34984964e+00  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 6.35722012e-06 -2.73870982e-01 -1.34984964e+00  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 6.36722012e-06 -2.73870982e-01 -1.34984964e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.37722012e-06 -2.73870981e-01 -1.34984964e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.38722012e-06 -2.73870981e-01 -1.34984964e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.39722012e-06 -2.73870981e-01 -1.34984964e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.40722012e-06 -2.73870981e-01 -1.34984964e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.41722012e-06 -2.73870981e-01 -1.34984964e+00  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 6.42722012e-06 -2.73870981e-01 -1.34984964e+00  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 6.43722012e-06 -2.73870981e-01 -1.34984964e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.44722012e-06 -2.73870980e-01 -1.34984964e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.45722012e-06 -2.73870980e-01 -1.34984964e+00  6.50968519e-08  1.20000000e+00  0.00000000e+00 
 6.46722012e-06 -2.73870980e-01 -1.34984964e+00  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 6.47722012e-06 -2.73870980e-01 -1.34984963e+00  6.50968524e-08  1.20000000e+00  0.00000000e+00 
 6.48722012e-06 -2.73870980e-01 -1.34984963e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.49722012e-06 -2.73870980e-01 -1.34984963e+00  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 6.50010000e-06 -2.73870980e-01 -1.34984963e+00  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 6.50010308e-06 -2.73870980e-01 -1.34984963e+00 -4.15757522e-05  1.16299106e+00  0.00000000e+00 
 6.50010925e-06 -2.73870980e-01 -1.34984963e+00 -2.50101194e-05  1.08897317e+00  0.00000000e+00 
 6.50011732e-06 -2.73870980e-01 -1.34984963e+00  1.16228937e-05  9.92169370e-01  0.00000000e+00 
 6.50012649e-06 -2.73870980e-01 -1.34984963e+00  1.38782943e-05  8.82120851e-01  0.00000000e+00 
 6.50013453e-06 -2.73870980e-01 -1.34984963e+00  4.22587384e-06  7.85602992e-01  0.00000000e+00 
 6.50013982e-06 -2.73870980e-01 -1.34984963e+00  4.78016567e-06  7.22132286e-01  0.00000000e+00 
 6.50015040e-06 -2.73870980e-01 -1.34984963e+00  3.80240657e-05  5.95190874e-01  0.00000000e+00 
 6.50015916e-06 -2.73870980e-01 -1.34984963e+00  1.01212355e-04  4.90078339e-01  0.00000000e+00 
 6.50016781e-06 -2.73870980e-01 -1.34984963e+00  1.90984109e-04  3.86334393e-01  0.00000000e+00 
 6.50017804e-06 -2.73870980e-01 -1.34984963e+00  2.75567380e-04  2.63463826e-01  0.00000000e+00 
 6.50018955e-06 -2.73870980e-01 -1.34984963e+00  3.37553299e-04  1.25441907e-01  0.00000000e+00 
 6.50020000e-06 -2.73870980e-01 -1.34984963e+00  2.70298355e-04  1.18061116e-12  0.00000000e+00 
 6.50020124e-06 -2.73870980e-01 -1.34984963e+00  2.65866598e-04  0.00000000e+00  0.00000000e+00 
 6.50020372e-06 -2.73870980e-01 -1.34984963e+00  1.50686284e-04  0.00000000e+00  0.00000000e+00 
 6.50020838e-06 -2.73870980e-01 -1.34984963e+00 -2.39424942e-04  0.00000000e+00  0.00000000e+00 
 6.50021333e-06 -2.73870980e-01 -1.34984963e+00 -6.62035691e-04  0.00000000e+00  0.00000000e+00 
 6.50021947e-06 -2.73870980e-01 -1.34984963e+00 -9.95673422e-04  0.00000000e+00  0.00000000e+00 
 6.50022441e-06 -2.73870980e-01 -1.34984963e+00 -1.07872752e-03  0.00000000e+00  0.00000000e+00 
 6.50022915e-06 -2.73870980e-01 -1.34984963e+00 -1.06221294e-03  0.00000000e+00  0.00000000e+00 
 6.50023391e-06 -2.73870980e-01 -1.34984963e+00 -8.63436103e-04  0.00000000e+00  0.00000000e+00 
 6.50023784e-06 -2.73870980e-01 -1.34984963e+00 -6.43868380e-04  0.00000000e+00  0.00000000e+00 
 6.50024275e-06 -2.73870980e-01 -1.34984963e+00 -3.02812193e-04  0.00000000e+00  0.00000000e+00 
 6.50024742e-06 -2.73870980e-01 -1.34984963e+00  1.81174262e-04  0.00000000e+00  0.00000000e+00 
 6.50025234e-06 -2.73870980e-01 -1.34984963e+00  5.44768283e-04  0.00000000e+00  0.00000000e+00 
 6.50025703e-06 -2.73870980e-01 -1.34984963e+00  6.08386102e-04  0.00000000e+00  0.00000000e+00 
 6.50026283e-06 -2.73870980e-01 -1.34984963e+00  4.64050960e-04  0.00000000e+00  0.00000000e+00 
 6.50026899e-06 -2.73870980e-01 -1.34984963e+00  2.76194790e-04  0.00000000e+00  0.00000000e+00 
 6.50027726e-06 -2.73870980e-01 -1.34984963e+00  1.28082639e-04  0.00000000e+00  0.00000000e+00 
 6.50028811e-06 -2.73870980e-01 -1.34984963e+00  6.26008687e-05  0.00000000e+00  0.00000000e+00 
 6.50030204e-06 -2.73870980e-01 -1.34984963e+00  4.39289408e-05  0.00000000e+00  0.00000000e+00 
 6.50032033e-06 -2.73870980e-01 -1.34984963e+00  3.23053226e-05  0.00000000e+00  0.00000000e+00 
 6.50034499e-06 -2.73870979e-01 -1.34984963e+00  1.83347340e-05  0.00000000e+00  0.00000000e+00 
 6.50038193e-06 -2.73870979e-01 -1.34984963e+00  6.01995507e-06  0.00000000e+00  0.00000000e+00 
 6.50044779e-06 -2.73870979e-01 -1.34984963e+00 -1.29992474e-06  0.00000000e+00  0.00000000e+00 
 6.50057057e-06 -2.73870979e-01 -1.34984963e+00 -2.40311021e-06  0.00000000e+00  0.00000000e+00 
 6.50074539e-06 -2.73870979e-01 -1.34984963e+00 -7.96203594e-07  0.00000000e+00  0.00000000e+00 
 6.50108611e-06 -2.73870979e-01 -1.34984963e+00  1.35038925e-07  0.00000000e+00  0.00000000e+00 
 6.50176756e-06 -2.73870978e-01 -1.34984963e+00  1.42803919e-07  0.00000000e+00  0.00000000e+00 
 6.50313045e-06 -2.73870977e-01 -1.34984963e+00  6.91901936e-08  0.00000000e+00  0.00000000e+00 
 6.50510000e-06 -2.73870975e-01 -1.34984963e+00  6.39105763e-08  0.00000000e+00  0.00000000e+00 
 6.50510123e-06 -2.73870975e-01 -1.34984963e+00  2.21540822e-05  0.00000000e+00  1.47128104e-02 
 6.50510368e-06 -2.73870975e-01 -1.34984963e+00  3.68509972e-05  0.00000000e+00  4.41384312e-02 
 6.50510858e-06 -2.73870975e-01 -1.34984963e+00  1.62747444e-05  0.00000000e+00  1.02989673e-01 
 6.50511446e-06 -2.73870975e-01 -1.34984963e+00 -7.86675975e-06  0.00000000e+00  1.73526073e-01 
 6.50512622e-06 -2.73870975e-01 -1.34984963e+00 -1.47651696e-05  0.00000000e+00  3.14598872e-01 
 6.50513428e-06 -2.73870975e-01 -1.34984963e+00 -8.76986750e-06  0.00000000e+00  4.11332695e-01 
 6.50513972e-06 -2.73870975e-01 -1.34984963e+00 -7.58268221e-06  0.00000000e+00  4.76635282e-01 
 6.50514421e-06 -2.73870975e-01 -1.34984963e+00 -1.04972699e-05  0.00000000e+00  5.30490890e-01 
 6.50514813e-06 -2.73870975e-01 -1.34984963e+00 -1.65672840e-05  0.00000000e+00  5.77576300e-01 
 6.50515167e-06 -2.73866468e-01 -1.34984963e+00 -2.50420659e-05  0.00000000e+00  6.19985151e-01 
 6.50515517e-06 -2.73860587e-01 -1.34984963e+00 -3.62489257e-05  0.00000000e+00  6.62022932e-01 
 6.50515930e-06 -2.73853111e-01 -1.34984963e+00 -5.29636789e-05  0.00000000e+00  7.11623683e-01 
 6.50516576e-06 -2.73841158e-01 -1.34984963e+00 -8.56181745e-05  0.00000000e+00  7.89067844e-01 
 6.50517456e-06 -2.73824710e-01 -1.34984963e+00 -1.25533936e-04  0.00000000e+00  8.94719449e-01 
 6.50518354e-06 -2.73807878e-01 -1.34984963e+00 -1.48367904e-04  0.00000000e+00  1.00250128e+00 
 6.50519242e-06 -2.73791232e-01 -1.34984963e+00 -1.66637041e-04  0.00000000e+00  1.10901999e+00 
 6.50520000e-06 -2.73777014e-01 -1.34984963e+00 -1.05418170e-04  0.00000000e+00  1.20000000e+00 
 6.50520085e-06 -2.73775425e-01 -1.34984963e+00 -9.51135379e-05  0.00000000e+00  1.20000000e+00 
 6.50520254e-06 -2.73772247e-01 -1.34984963e+00 -2.99697208e-05  0.00000000e+00  1.20000000e+00 
 6.50520593e-06 -2.73765892e-01 -1.34984963e+00  1.96953578e-04  0.00000000e+00  1.20000000e+00 
 6.50520941e-06 -2.73759380e-01 -1.34984963e+00  4.10195794e-04  0.00000000e+00  1.20000000e+00 
 6.50521552e-06 -2.73747913e-01 -1.34984963e+00  5.64705402e-04  0.00000000e+00  1.20000000e+00 
 6.50522129e-06 -2.73737104e-01 -1.34984963e+00  5.82603175e-04  0.00000000e+00  1.20000000e+00 
 6.50522747e-06 -2.73725544e-01 -1.34984963e+00  5.55553243e-04  0.00000000e+00  1.20000000e+00 
 6.50523194e-06 -2.73717166e-01 -1.34984963e+00  3.61072665e-04  0.00000000e+00  1.20000000e+00 
 6.50523727e-06 -2.73707192e-01 -1.34984963e+00 -1.34168553e-05  0.00000000e+00  1.20000000e+00 
 6.50524255e-06 -2.73697305e-01 -1.34984963e+00 -3.19577693e-04  0.00000000e+00  1.20000000e+00 
 6.50524925e-06 -2.73684768e-01 -1.34984963e+00 -4.41601441e-04  0.00000000e+00  1.20000000e+00 
 6.50525573e-06 -2.73672649e-01 -1.34984963e+00 -3.56568478e-04  0.00000000e+00  1.20000000e+00 
 6.50526323e-06 -2.73658635e-01 -1.34984963e+00 -1.93955573e-04  0.00000000e+00  1.20000000e+00 
 6.50527104e-06 -2.73644030e-01 -1.34984963e+00 -6.39507760e-05  0.00000000e+00  1.20000000e+00 
 6.50528123e-06 -2.73624989e-01 -1.34984963e+00  1.63327946e-05  0.00000000e+00  1.20000000e+00 
 6.50529380e-06 -2.73601520e-01 -1.34984963e+00  3.67727075e-05  0.00000000e+00  1.20000000e+00 
 6.50531263e-06 -2.73566402e-01 -1.34984963e+00  2.39627143e-05  0.00000000e+00  1.20000000e+00 
 6.50534072e-06 -2.73514058e-01 -1.34984963e+00  5.13684945e-06  0.00000000e+00  1.20000000e+00 
 6.50539361e-06 -2.73415690e-01 -1.34984963e+00 -3.47378539e-06  0.00000000e+00  1.20000000e+00 
 6.50546287e-06 -2.73287292e-01 -1.34984963e+00 -1.91643714e-06  0.00000000e+00  1.20000000e+00 
 6.50558042e-06 -2.73070365e-01 -1.34984963e+00 -5.56639316e-08  0.00000000e+00  1.20000000e+00 
 6.50574532e-06 -2.72768219e-01 -1.34984963e+00  1.98812266e-07  0.00000000e+00  1.20000000e+00 
 6.50607511e-06 -2.72171332e-01 -1.34984963e+00  9.29848181e-08  0.00000000e+00  1.20000000e+00 
 6.50673468e-06 -2.71006544e-01 -1.34984963e+00  6.16976389e-08  0.00000000e+00  1.20000000e+00 
 6.50805383e-06 -2.68787998e-01 -1.34984963e+00  6.43724023e-08  0.00000000e+00  1.20000000e+00 
 6.50936984e-06 -2.66715009e-01 -1.34984963e+00  6.51100114e-08  0.00000000e+00  1.20000000e+00 
 6.51113372e-06 -2.64140650e-01 -1.34984963e+00  6.51043194e-08  0.00000000e+00  1.20000000e+00 
 6.51287990e-06 -2.61805639e-01 -1.34984963e+00  6.50968663e-08  0.00000000e+00  1.20000000e+00 
 6.51497262e-06 -2.59261940e-01 -1.34984963e+00  6.50967929e-08  0.00000000e+00  1.20000000e+00 
 6.51709601e-06 -2.56938778e-01 -1.34984963e+00  6.50968506e-08  0.00000000e+00  1.20000000e+00 
 6.51952632e-06 -2.54564905e-01 -1.34984963e+00  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 6.52203578e-06 -2.52398267e-01 -1.34984963e+00  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 6.52483760e-06 -2.50279285e-01 -1.34984963e+00  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 6.52750771e-06 -2.48519298e-01 -1.34984963e+00  6.50968509e-08  0.00000000e+00  1.20000000e+00 
 6.53028857e-06 -2.46920841e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.53295166e-06 -2.45586402e-01 -1.34984963e+00  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 6.53568393e-06 -2.44391154e-01 -1.34984963e+00  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 6.53834307e-06 -2.43375737e-01 -1.34984963e+00  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 6.54105324e-06 -2.42471682e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.54371715e-06 -2.41695603e-01 -1.34984963e+00  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 6.54641562e-06 -2.41008733e-01 -1.34984963e+00  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 6.54908224e-06 -2.40415785e-01 -1.34984963e+00  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 6.55188336e-06 -2.39872861e-01 -1.34984963e+00  6.50968509e-08  0.00000000e+00  1.20000000e+00 
 6.55478322e-06 -2.39385738e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.55785810e-06 -2.38941060e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.56106885e-06 -2.38544453e-01 -1.34984963e+00  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 6.56447226e-06 -2.38188293e-01 -1.34984963e+00  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 6.56804449e-06 -2.37874499e-01 -1.34984963e+00  6.50968509e-08  0.00000000e+00  1.20000000e+00 
 6.57184001e-06 -2.37597376e-01 -1.34984963e+00  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 6.57585170e-06 -2.37356629e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.58013581e-06 -2.37147907e-01 -1.34984963e+00  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 6.58470183e-06 -2.36969844e-01 -1.34984963e+00  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 6.58961303e-06 -2.36818962e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.59489941e-06 -2.36693360e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.60064060e-06 -2.36590084e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.60689707e-06 -2.36506989e-01 -1.34984963e+00  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 6.61378157e-06 -2.36441452e-01 -1.34984963e+00  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 6.62140668e-06 -2.36391265e-01 -1.34984963e+00  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 6.62995252e-06 -2.36354056e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.63963385e-06 -2.36327688e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.64963385e-06 -2.36311549e-01 -1.34984963e+00  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 6.65963385e-06 -2.36302264e-01 -1.34984963e+00  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 6.66963385e-06 -2.36297014e-01 -1.34984963e+00  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 6.67963385e-06 -2.36294087e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.68963385e-06 -2.36292472e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.69963385e-06 -2.36291588e-01 -1.34984963e+00  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 6.70963385e-06 -2.36291109e-01 -1.34984963e+00  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 6.71963385e-06 -2.36290850e-01 -1.34984963e+00  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 6.72963385e-06 -2.36290712e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 6.73963385e-06 -2.36290638e-01 -1.34984963e+00  6.50968512e-08  0.00000000e+00  1.20000000e+00 
